"code","title","description","credits","createdAt","updatedAt","id","cycle"
CTN768,Domaines émergents en génie de l’environnement,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure de mettre en contexte, dans sa pratique du génie, les problèmes émergents en génie de l’environnement et les solutions techniques envisageables pour y faire face. Cours offert sous la forme de modules axés sur des domaines émergents de pointe en génie de l’environnement. Les modules développés peuvent toucher le transport vert, l’impact des changements climatiques en génie de la construction, la mise en valeur...",3,2024-11-02 01:50:21.506,2024-11-02 01:50:21.783,350077,1
MEC755,Gestion de projets industriels avancée,"Au terme de ce cours, l’étudiante ou l’étudiant aura acquis des connaissances et des habilités sur la gestion d’un projet d’ingénierie de moyenne envergure en utilisant certaines méthodes spécifiques à la gestion et à l’analyse financière de projet. À la fin de ce cours, l’étudiante ou l'étudiant sera en mesure : de participer à la planification et à la gestion du contenu, des délais et de l’échéancier d’un projet de moyenne envergure; de présenter une...",3,2024-11-02 01:50:21.510,2024-11-02 01:50:21.783,353068,1
SYS816,Fabrication additive de composants à forte valeur ajoutée,"Ce cours vise le développement des connaissances sur les procédés de fabrication additive (FA). La FA est une méthode de fabrication par ajout de matière de composants en métal, en polymère, en céramique ou en composite directement à partir d’un fichier numérique et dans une forme presque-finale, ce qui augmente les performances, réduit les délais de commercialisation et diminue l’empreinte écologique. Ces composants à forte valeur ajoutée sont le plus souvent destinés pour...",3,2024-11-02 01:50:21.508,2024-11-02 01:50:21.784,353716,2
IMM100,Fondements et immobilier,"Ce cours vise à familiariser l’étudiante ou l'étudiant avec les principaux aspects de la gestion immobilière et à lui donner une vision globale de la pratique de celle-ci, en apportant une attention particulière aux éléments les plus critiques affectant un bien immobilier. Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : de nommer les principaux intervenants et leurs rôles dans le domaine immobilier; de décrire les responsabilités du gestionnaire immobilier; de...",3,2024-11-02 01:50:21.508,2024-11-02 01:50:21.785,352233,1
GES864,Gestion du démarrage d’un projet d’innovation technologique,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : d’utiliser des outils et méthodes d’établissement de processus plurifonctionnels et de gestion d’équipes multidisciplinaires;de créer une démarche systématique de planification du déroulement d’un projet d’innovation technologique;de gérer les diverses phases du démarrage et d’établir l’ensemble des ressources requises à chaque phase;d’évaluer les diverses incertitudes et risques des étapes pour...",3,2024-11-02 01:50:21.510,2024-11-02 01:50:21.787,351019,2
LRC105,How to Change the World (hors programme),"Ce cours interdisciplinaire vise l’acquisition et la mise en commun de connaissances et compétences dans le but de trouver des solutions pour répondre aux enjeux mondiaux de durabilité. Au terme de ce cours, les étudiantes et étudiants seront en mesure d’estimer de quelle manière leur spécialisation en ingénierie peut avoir un impact positif en termes de durabilité; de collaborer avec des collègues d’autres disciplines ainsi qu’avec des intervenants et des experts en vue de...",3,2024-11-02 01:50:21.511,2024-11-02 01:50:21.788,352605,1
GPA667,Conception et simulation de circuits électroniques,"Au terme de ce cours, l’étudiante ou l’étudiant aura vu les différentes étapes du processus de design en électronique ainsi que les avantages et les inconvénients inhérents à un système de CAO. Processus de design : capture du schéma, simulation, corrections éventuelles, mise en boîte du circuit, placement des composantes, tracé du circuit imprimé, vérification des masques, corrections des masques et du schéma. Création de symboles et de pièces. Corrections du schéma...",3,2024-11-02 01:50:21.506,2024-11-02 01:50:21.780,351619,1
TCH033,Électronique analogique,"Ce cours ne peut être reconnu dans le cadre d’un programme de baccalauréat. Au terme de ce cours, l'étudiante ou l'étudiant sera en mesure de concevoir et réaliser des circuits électroniques analogiques simples. Définition et mesure des paramètres d’un signal analogique : amplitude, fréquence et période. Calcul de la valeur moyenne et de la valeur efficace des signaux. Calcul de l’impédance et l’admittance des circuits résonnants RLC série et parallèle. Analyse des...",3,2024-11-02 01:50:21.507,2024-11-02 01:50:21.780,353908,1
LOG210,Analyse et conception de logiciels,"Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure : de maîtriser et appliquer des patrons de conception logicielle;de concevoir un logiciel orienté objet en appliquant un ensemble de principes et des méthodes heuristiques de génie logiciel; de réaliser un logiciel en suivant un processus itératif et évolutif incluant les activités d'analyse et de conception par objets. Méthodes et techniques de modélisation orientés objet, langage de modélisation, cas...",4,2024-11-02 01:50:21.501,2024-11-02 01:50:21.570,352413,1
GES895,Concepts fondamentaux en finance,"Ce cours vise à comprendre les concepts fondamentaux en finance pour prendre des décisions impliquant directement ou indirectement le milieu financier. Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure de : expliquer les principaux rouages des mécanismes d’opérations et d’intermédiation financières; décrire les principes clés de la gestion financière et des marchés dans un contexte technique; lier les opérations à la prise de décision financière. Domaines de...",3,2024-11-02 01:50:21.506,2024-11-02 01:50:21.781,748741,2
MEC555,Analyse des contraintes,"Analyser et dimensionner les structures mécaniques de géométries complexes. Développer des aptitudes en modélisation et en analyse des contraintes. À la fin du cours, l’étudiante ou l'étudiant sera en mesure : d’identifier les types de structures et d’appliquer les théories qui leurs sont appropriées;d’évaluer les contraintes et déformations dans les structures complexes;de vérifier la tenue mécanique des structures complexes soumises à des chargements mécaniques et...",3,2024-11-02 01:50:21.501,2024-11-02 01:50:21.570,352834,1
MEC528,Éléments de machines,"Au terme de ce cours, l’étudiante ou l'étudiant aura analysé et conçu les éléments principaux de machines. Il aura aussi conçu un système mécanique simple. À la fin de ce cours, l’étudiante ou l'étudiant sera en mesure : de sélectionner, d’analyser et de dimensionner des éléments de machines en fonction d’une application donnée; d’intégrer des éléments de machines à la conception détaillée d’un mécanisme. Les notions acquises dans ce cours seront utilisées...",3,2024-11-02 01:50:21.507,2024-11-02 01:50:21.781,352808,1
CTN771,Construction et dimensionnement des chaussées,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : de calculer les déformations dans les différentes couches d’une chaussée flexible ou rigide; de dimensionner des chaussées flexibles, semi-flexibles et rigides selon des méthodes empiriques et mécanistiques-empiriques; d’évaluer divers scénarios d’entretien ou de réhabilitation de chaussées. Conception et construction des chaussées pour routes : infrastructures, sous-fondation, fondation, stabilisation des...",3,2024-11-02 01:50:21.506,2024-11-02 01:50:21.781,350085,1
CTN702,Contrôle et performance des projets de construction,"À la suite de ce cours, l’étudiante ou l'étudiant sera en mesure : d’utiliser les méthodes de planification pour des projets comportant une plus grande incertitude de réalisation; de déterminer le temps et le coût optimal pour l’exécution d’un projet; de déterminer rapidement l’état d’avancement des travaux et de prendre les mesures correctives qui s’imposent; d’utiliser les systèmes informatiques appliqués à la gestion de projets, notamment dans la phase...",3,2024-11-02 01:50:21.506,2024-11-02 01:50:21.781,349942,1
MGC922-É25,Contrôle non destructif des structures et des matériaux par propagation d’ondes mécaniques,"",3,2024-11-02 01:50:21.506,2024-11-02 01:50:21.781,909871,2
QUA121,Contrôle statistique de la qualité,"Au terme de ce cours, l’étudiante ou l’étudiant aura acquis les principes et techniques de contrôle statistique de la qualité et des procédés. Problématique de la qualité. Types de contrôle. Contrôle statistique du procédé : cartes de contrôle pour grandeurs mesurables (x, R) et (x, S), principes de fonctionnement, calcul des limites et interprétation des cartes; ajustement d'un procédé. Indices de capacité de procédés : Cp, Cpk, Cm. Cartes de contrôle par attributs (p,...",3,2024-11-02 01:50:21.506,2024-11-02 01:50:21.781,353450,1
PEP110,Encadrement de la profession et éthique professionnelle,"Cette activité vise à familiariser l’étudiante ou l’étudiant avec les responsabilités professionnelles de l’ingénieur, en particulier la protection du public. Présentation du système professionnel québécois, de l’Ordre des ingénieurs du Québec (en particulier les mécanismes de protection du public) et de l’encadrement légal de la profession (Loi sur les ingénieurs et le Code de déontologie). Introduction à l’éthique professionnelle et initiation à la démarche de...",1,2024-11-02 01:50:21.507,2024-11-02 01:50:21.781,353396,1
